sentence,emotion
What happened to her?,fear
"""Let's go. We need to find her,"" Hayate said after alerting the Senshin police and forwarding this case to them. ""She knows the murderer.""",anger
But why does he know the Erityian way of writing?,fear
 I can feel the faint presence of the Black Dimension. Someone's coming.,fear
What's that?,fear
What's the matter?,fear
"""Yutomu,"" he replied. ""I asked him to find anything about that name.""",fear
"A Shinigami,",fear
What the hell . . .,anger
"This is bad. We need to get her out of there,",fear
Why?,fear
"She's being driven by her rage. She's not thinking. If this continues, both of them may die.",fear
Kana!,fear
"""Rise, Teshin,"" the guy ordered. ""I didn't train you to be killed by these mere students.""",anger
"Good thing those Elites didn't fight us,",fear
Because they didn't see us as threats.,fear
They must have been busy with something big to disregard us like that.,fear
We must inform the administration about this—,fear
Kana!,sadness
I . . . I m-must . . . kill t-them . . .,anger
"Kana, calm down. Please.",sadness
Where are they?!,anger
"They retreated,",sadness
"I must kill them, Kana ",anger
"You need to get medical treatment,",sadness
Don't ever speak of—,anger
"You're right. Kisen, also know as Yutomu, was my father's name. He was the head of the Hansen clan, the one that got annihilated by Shinigamis several years ago.",anger
"""And I am the lone survivor of the Hansen clan."" Her blood trickled down her sickle and she collapsed on her knees. ""And I will avenge our blood with theirs.""",anger
It's rare to see you reading.,joy
But I'm also worried about that humdrum.,fear
"It's just a cat,",fear
Wait . . . this one looked familiar.,fear
Isn't she Demi?,fear
Ah. You're right.,fear
"""Maybe she just sensed our presence,"" sabi ",fear
Siguro nga.,fear
"This is getting dangerous,",fear
What the hell are you doing?!,anger
"That idiot,",anger
"Pasalamat ka hindi pa ako makagalaw,",anger
"Oh, thank you,",anger
Are you feeling okay now?,sadness
"For someone who wants to avenge her clan, you're quite reckless,",anger
We know how hard it is for you to live your life.,sadness
"""You should have told us,"" I chimed in. ""You should have told the administration about this matter. They would help you.""",sadness
Help me? There's no way they would help someone who has already lost everything.,sadness
Do you think someone from a perished clan is more worthy of their attention than their missing heir?,sadness
What do you mean?,sadness
"You know, I went in that school because I thought they could help. And I thought I could still belong somewhere. I was wrong.",sadness
"""How about us?"" tanong ko. ""Do you think you don't belong here with us?""",sadness
"If they can't help you, then depend on us. We're friends after all.",sadness
"You're not just from Hansen clan anymore. You're also a part of Atama family. If you need something, just ask us. You don't have to do all of these by yourself. You're not alone anymore, Kana. So please, allow us to help you.",sadness
"""If . . . if I'm allowed to voice out my wish . . . then please . . . please help me see the end of this. I . . . I want to avenge my clan,"" she whimpered in her inner voice. ""I want to be free from this excruciating revenge already. Please . . . help me.""",sadness
Remember the thing that I made when I was a kid?,joy
It's okay now.,joy
"I'm not wearing that ever again,",fear
Put that down.,fear
"""It's safer now,"" he retorted. ""I already removed the unnecessary parts.""",joy
"Fine, I'll wear it.",fear
See?,joy
"Wait, don't tell me you'll use it to her?",fear
Without her consent?,fear
She already gave it.,joy
D-Daddy . . .,sadness
"Survive, child. You have to. I'm sorry.",joy
Daddy . . .,sadness
It's okay. Don't be scared. Everything will be okay. Just close your eyes. I'll be here.,sadness
"I won't be here anymore when you wake up. I'm sorry for leaving you alone. But please, be strong. Continue protecting your life, even if you're by yourself. I love you.",sadness
Yes. That was him.,joy
"Then this makes things easier,",joy
"We still need an S-Class criminal and he's one. If we captured him, Shinigamis might come for him and we could have an Erityian criminal. We could finish our fielding by then.",joy
I see.,joy
"As the clan that holds all the restricted and highly confidential information about the Senshins, they decided to force us to tell everything we know.",joy
Kana—,sadness
"""I've rested enough,"" she muttered. ""It's time to get my revenge.""",anger
I need to find that Elite. He's the one who killed my father.,anger
Takeshi.,anger
"Kana, the Elite of the Reaper you fought that night was Takeshi,",fear
"I don't know his motives or why he had to involve himself in this mess, but one thing is for sure, he shares the same crime of murdering hundreds of innocent people and I will never forgive him for that.",anger
"So, you can finally fight without holding back,",joy
"She smiled. ""I guess.""",joy
"Be careful, you two,",fear
"Someone's here, isn't it?",fear
Yeah. I can feel its presence. Be careful. The Black Dimension might open anytime.,fear
"He's here,",fear
Kana—!,fear
"""I'll make you pay for your crimes, murderer,"" she growled.",anger
"No, kid. You will pay for the crime of your clan. You will tell me about the heir. That's—!",fear
He's coming.,fear
"""You . . ."" Kana snarled as she glared at the humdrum. ""You were there. You, too, killed everyone!""",anger
"Peace of mind,",joy
"We're nearby,",fear
"""Where are you?"" I mumbled. ""It's getting dangerous here.""",fear
"""What the hell are you saying?"" Kana grumbled. ""Assist who? The person who killed⁠ —""",anger
That humdrum was used by the Shinigamis as scapegoat. I'll explain everything later. We need to bring down that Elite right now.,fear
Damn it!,anger
"Kana, calm down,' I said, trying to keep the situation under control. 'Trust those two. They know what they are saying.'",fear
" What choice do I have? Even though I hate their guts, I know that their plans would always succeed.",joy
Yeah. I'm sure they have their reasons.,joy
Behind you!,fear
Damn brat!,anger
"You should've told us first if there are any explosives in the vicinity, you humdrum,",anger
That was the point,fear
H-how . . .,fear
"I wasn't planning on revealing this at all, but it will take everything to bring him down,",sadness
"You have outwitted the CIA and FBI, as well as the Shinigamis,",fear
I had to survive.,sadness
This face must have been familiar. You—,sadness
Kana!,sadness
"Kana, please calm down,",sadness
How can I?! That face . . . that was my mother's! How could you use—!,anger
"""I see. You're from that village,"" he said as he faced the direction where Takeshi got thrown off. ""I'm sorry for using her face. I had to survive. Don't worry, the end is near. You won't see this face after this.""",sadness
I've had enough of your silly plays!,anger
D-damn it . . .,anger
"You have to do better than that, brat—!",anger
"It's okay. Everything will be okay, ",joy
Is this your final decision?,fear
Yes. This is the only way.,joy
"""What's happening?"" I asked. ""Hiroshi!""",fear
"""We need to secure him properly and we need to get out of here,"" Hayate said. ""Shinigamis might show up when they learn about this.""",fear
"I agree,",fear
Ariel!,sadness
"""I . . . got my . . . revenge . . ."" he said in whispers. ""I . . . will . . . finally be . . . with my . . . ffamily. S-sorry for what . . . I did . . .""",sadness
If only . . . I have known . . . your clan . . . before those . . . scums . . . if only . . .,sadness
"""We're Senshins,"" I said. ""Erityians aren't only the Shinigamis. I'm sorry if you've been through hell because of them.""",sadness
"""I . . . see . . . t-thank you . . . for telling . . . me . . ."" His gaze shifted to Kana again. ""And . . . tthank . . . you . . . for your . . . kindness. Your parents . . . and clan . . . would be so proud . . .""",joy
"""I know,"" she sobbed. ""I know.""",sadness
"""It's . . . okay . . . now,"" he mumbled, as if he was convincing himself. ""It's . . . okay . . . now . . .""
I can . . . rest now . . .",joy
"""Yes,"" I told him. ""You can rest now.""",sadness
It's not her fault.,sadness
It's not just the leader's fault. We all decided to help our teammate because that's the right thing to do.,sadness
"It's been a while,",joy
"""We found that in Ariel Andrada's hideout,"" he remarked. ""Maybe you'll understand his reasons once you read it,""",sadness
I'm sorry. I'm sorry.,sadness
"I shouldn't have done that. To save three people, I killed a hundred. I feel disgusted with myself yet I still feel a little relieved that my family is safe. Maybe I am turning into a monster. Like those green-eyed criminals.",sadness
I don't know what to do anymore. I should've killed myself the moment they have found me. Now I can't even decide for my life.,sadness
"Please, somebody, please end my misery.",sadness
"J, you're too loud,",anger
Sor—,sadness
"He's with his family now,",sadness
"""Don't worry too much,"" she said while wiping off the tears on her eyes and face. ""I will be okay.""",sadness
"""You will,"" I remarked.",sadness
"Ikaw nga parang ka-age mo na teachers natin,",anger
"May sinasabi ka ba, Reina?",anger
"""Hala, wala!"" sabi ko na lang. ""Bakit pala nandito ka, Ma'am?""",joy
"She smiled while pointing at the tree behind us. ""I have a business there.""",joy
"I wish I can stay here a bit longer,",sadness
"You can,",sadness
I can't. You know that I only stayed here because of my personal matters.,sadness
And you finally settled that.,sadness
"I've been staying here for more than a year, and honestly, I have enjoyed my time here that I almost forgot I have a life outside this campus. ",sadness
I need to get back there.,sadness
Kana . . .,sadness
I've already talked to Sir Hideo. I'll be leaving next week.,sadness
Of course!,sadness
"I know that sending off a friend is hard, even unbearable for some,",fear
Wait! Sure na sure ka na ba talaga?,sadness
There you go again.,sadness
"My god, J, ang clingy mo. Don't worry, I'll contact you later.",joy
"Well, I guess this is goodbye,",sadness
"Well, I'll be returning the name Kana since it's only an alternative name, but you can still call me that,",joy
